Gene_IDs	Gene_Symbols	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000276961	MIR7848	7.223841344	-4.482420434	0.999440426	-4.484930084	7.29378E-06	7.99083E-05
ENSG00000211734	TRBV5-1	9.805859934	-4.48744596	0.888010956	-5.053367789	4.34087E-07	6.1975E-06
ENSG00000211964	IGHV3-48	357.2956992	-4.489601293	1.23717689	-3.628908145	0.000284622	0.001974356
ENSG00000225674	IPO7P2	7.398505272	-4.49407044	0.990595694	-4.536735286	5.71317E-06	6.39795E-05
ENSG00000183822	NCF4-AS1	2.978977617	-4.494476756	1.390188098	-3.232999018	0.00122498	0.006857824
ENSG00000050730	TNIP3	55.06823772	-4.498500414	0.420432891	-10.69968718	1.02122E-26	2.85907E-24
ENSG00000154165	GPR15	74.0838926	-4.501642869	1.282673795	-3.509577327	0.00044882	0.002926956
ENSG00000282897	None	3.009576934	-4.503829466	1.392393018	-3.234596416	0.001218148	0.006825563
ENSG00000088882	CPXM1	709.7685029	-4.511407927	0.481173705	-9.375840529	6.86268E-21	8.23418E-19
ENSG00000211807	TRAV26-1	4.888237879	-4.512584302	1.28364129	-3.515455865	0.000439	0.002871719
ENSG00000282600	IGHV3-69-1	32.40756866	-4.521400766	0.905907491	-4.991018189	6.00618E-07	8.33449E-06
ENSG00000211920	IGHD6-13	1.712774112	-4.534293623	1.621355329	-2.796606975	0.005164231	0.022584489
ENSG00000245954	LINC02273	17.45904254	-4.538966787	0.802619394	-5.655192013	1.55672E-08	2.99845E-07
ENSG00000182885	ADGRG3	78.58488531	-4.547147086	0.596543078	-7.622495767	2.48817E-14	1.17823E-12
ENSG00000083454	P2RX5	40.1127679	-4.548383298	0.46772753	-9.724429294	2.37232E-22	3.50532E-20
ENSG00000259772	LINC03034	73.64546224	-4.553482974	0.533727163	-8.531480665	1.44486E-17	1.09276E-15
ENSG00000181215	C4orf50	27.49375172	-4.554109637	0.734503177	-6.200258596	5.63705E-10	1.36412E-08
ENSG00000265185	SNORD3B-1	30.43478605	-4.556271324	0.895935296	-5.085491491	3.66675E-07	5.32E-06
ENSG00000237803	PIRAT1	3.0003131	-4.558624717	1.286682606	-3.542928689	0.00039571	0.002620637
ENSG00000237988	OR2I1P	28.19292534	-4.570046103	0.695940496	-6.56671961	5.14358E-11	1.51162E-09
ENSG00000049249	TNFRSF9	68.88780224	-4.579476839	0.532088482	-8.606607732	7.52544E-18	5.9451E-16
ENSG00000211818	TRAV39	1.830471972	-4.579623126	1.579106649	-2.90013542	0.003730015	0.017290799
ENSG00000113088	GZMK	45.80249391	-4.579821454	0.78576922	-5.828456163	5.59425E-09	1.15864E-07
ENSG00000282499	TRBV25-1	1.83706366	-4.582333899	1.555686009	-2.945539056	0.003223924	0.015347622
ENSG00000200972	RNU5A-8P	3.134370403	-4.586913697	1.357866258	-3.378030547	0.00073007	0.004437267
ENSG00000223612	None	1.843655347	-4.589232179	1.581184442	-2.902401551	0.003703135	0.01719399
ENSG00000231029	None	1.843655347	-4.589232179	1.581184442	-2.902401551	0.003703135	0.01719399
ENSG00000171611	PTCRA	5.270121724	-4.594265018	1.263235387	-3.636903355	0.000275935	0.001921613
ENSG00000131203	IDO1	99.50010006	-4.597047035	0.548653089	-8.378786392	5.34762E-17	3.66542E-15
ENSG00000283906	IGHV4-80	18.2815757	-4.603180677	0.88895756	-5.178178223	2.24063E-07	3.40696E-06
ENSG00000211881	TRAJ8	5.314341531	-4.609015182	1.191002184	-3.869862914	0.000108897	0.000862204
ENSG00000035720	STAP1	34.25757969	-4.609788161	0.593342795	-7.769182004	7.89946E-15	4.03391E-13
ENSG00000128438	TBC1D27P	70.00672418	-4.614412746	0.562107786	-8.209124407	2.22807E-16	1.40259E-14
ENSG00000229663	DPY19L4P1	1.86650075	-4.625545835	1.49607519	-3.091787009	0.001989555	0.010278189
ENSG00000264295	MIR3922	1.873092438	-4.629181442	1.481938912	-3.123732972	0.001785724	0.009417247
ENSG00000189332	SLC25A51P4	1.879684125	-4.634468929	1.498651264	-3.09242653	0.001985274	0.01025939
ENSG00000250050	MTND4P9	1.92381451	-4.642589183	1.614518159	-2.875526149	0.004033547	0.018441925
ENSG00000211782	TRAV8-1	1.92381451	-4.642589183	1.614518159	-2.875526149	0.004033547	0.018441925
ENSG00000246528	SLCO5A1-AS1	5.559396865	-4.655932155	1.263503367	-3.684938462	0.000228758	0.001635903
ENSG00000279082	LINC01727	3.265753147	-4.672452006	1.428577983	-3.270701398	0.001072811	0.006137272
ENSG00000183022	TPM3P8	1.902529528	-4.675897219	1.461857892	-3.198599018	0.001380971	0.007588683
ENSG00000213262	VDAC2P3	8.375400317	-4.676244514	1.123293242	-4.162977517	3.14124E-05	0.000290428
ENSG00000178358	OR2D3	8.107741072	-4.676768544	0.965975911	-4.841496036	1.28865E-06	1.67941E-05
ENSG00000211655	IGLV1-36	80.54575514	-4.676906997	1.650391488	-2.833816722	0.00459957	0.020544906
ENSG00000257924	LINC02416	3.384960926	-4.679064931	1.451111684	-3.224469201	0.001262064	0.007017429
ENSG00000274767	None	18.98787305	-4.681822433	0.986143313	-4.747608559	2.05836E-06	2.5672E-05
ENSG00000174123	TLR10	110.305512	-4.685653965	0.510975616	-9.170014813	4.72954E-20	5.06343E-18
ENSG00000259680	IGHV3OR16-17	13.57527687	-4.685870385	0.773715749	-6.056320287	1.39271E-09	3.17497E-08
ENSG00000170465	KRT6C	1162.686408	-4.690029528	1.569493196	-2.988244574	0.002805849	0.01372016
ENSG00000211657	IGLV3-32	3.391099193	-4.693305241	1.332102911	-3.523230226	0.000426321	0.00279738
ENSG00000211840	TRAJ49	3.422046203	-4.696527112	1.399739659	-3.355286165	0.000792829	0.004737678
ENSG00000249036	None	1.918783243	-4.706776957	1.604642947	-2.933223846	0.003354619	0.015824125
ENSG00000115607	IL18RAP	67.37442839	-4.710366949	0.569547036	-8.27037392	1.3354E-16	8.6627E-15
ENSG00000090104	RGS1	318.5894228	-4.713340097	0.603572778	-7.809066729	5.7613E-15	2.99475E-13
ENSG00000167941	SOST	3.291215469	-4.713741331	1.611531794	-2.925006723	0.003444488	0.016181082
ENSG00000277761	None	5.550634541	-4.715568177	1.29313553	-3.646615584	0.000265717	0.00185897
ENSG00000233896	PDYN-AS1	1.931966618	-4.719243215	1.497868146	-3.150639947	0.001629132	0.008721129
ENSG00000271856	LINC01215	28.2022744	-4.722255985	0.641138847	-7.365418596	1.76592E-13	7.35784E-12
ENSG00000211656	IGLV2-33	3.353974996	-4.724622196	1.356991293	-3.481689396	0.000498261	0.003200988
ENSG00000104415	CCN4	513.8903055	-4.725469214	0.540279786	-8.746337244	2.2039E-18	1.86084E-16
ENSG00000206531	CD200R1L	1.941628645	-4.730408609	1.812384088	-2.610047528	0.009052964	0.035799085
ENSG00000188820	CALHM6	51.3817522	-4.733977985	0.780560783	-6.064842209	1.32083E-09	3.02191E-08
ENSG00000153064	BANK1	245.3466492	-4.736557779	0.456656213	-10.37226178	3.31582E-25	7.45266E-23
ENSG00000248208	WDR45P1	3.494103758	-4.740756733	1.300983442	-3.643979302	0.000268455	0.001876892
ENSG00000012124	CD22	247.7667867	-4.741453505	0.457470255	-10.36450665	3.59609E-25	7.86116E-23
ENSG00000280091	None	3.463156749	-4.748203617	1.274758233	-3.724787566	0.00019548	0.001429964
ENSG00000102096	PIM2	1571.451869	-4.749115795	0.414183471	-11.46621276	1.95008E-30	8.89127E-28
ENSG00000225825	IGHD6-25	2.066369201	-4.757098339	1.657865801	-2.869410984	0.004112371	0.018736677
ENSG00000274576	IGHV2-70	95.54936199	-4.760836045	1.294042392	-3.679041794	0.000234112	0.00166635
ENSG00000126262	FFAR2	151.7319246	-4.765321471	0.401882581	-11.85749693	1.9677E-32	1.14184E-29
ENSG00000105501	SIGLEC5	2.025309156	-4.77045501	1.448043198	-3.294414846	0.000986268	0.005710001
ENSG00000224565	LINC01754	2.103907898	-4.771184248	1.775888224	-2.686646706	0.007217325	0.029714671
ENSG00000268785	RPL7P50	2.103907898	-4.771184248	1.775888224	-2.686646706	0.007217325	0.029714671
ENSG00000267123	SCAT1	3.615322966	-4.776121541	1.457558376	-3.276796059	0.001049922	0.006025769
ENSG00000253470	None	2.038492531	-4.778315592	1.432466079	-3.335726872	0.000850767	0.005034875
ENSG00000234622	None	3.556499287	-4.778736615	1.292077378	-3.698491047	0.000216885	0.00156467
ENSG00000244620	None	17.79059466	-4.779365417	0.92165675	-5.185624061	2.15293E-07	3.294E-06
ENSG00000145287	PLAC8	118.0582087	-4.785851712	0.519603495	-9.210584137	3.24355E-20	3.56969E-18
ENSG00000185897	FFAR3	2.102397979	-4.790567127	1.532144049	-3.126708047	0.001767754	0.009340998
ENSG00000233999	IGKV3OR2-268	6.054036725	-4.794567256	1.325427961	-3.617372951	0.000297608	0.002054167
ENSG00000180535	BHLHA15	85.40251566	-4.800930877	0.637207589	-7.534327844	4.90857E-14	2.24123E-12
ENSG00000227401	RPL37P1	3.533617375	-4.809341521	1.355093967	-3.549083412	0.000386575	0.00257469
ENSG00000170956	CEACAM3	44.68392788	-4.809485996	0.527429753	-9.11872333	7.60145E-20	7.92836E-18
ENSG00000254709	IGLL5	189.9970852	-4.810425648	0.674768384	-7.129002726	1.01099E-12	3.81854E-11
ENSG00000211594	IGKJ4	630.5165798	-4.812986245	1.098526018	-4.381312929	1.17966E-05	0.000122161
ENSG00000162747	FCGR3B	209.8100255	-4.817211767	0.740548423	-6.504924748	7.77323E-11	2.21906E-09
ENSG00000231123	SPATA20P1	18.18530096	-4.818541853	0.73211599	-6.581664546	4.6521E-11	1.37351E-09
ENSG00000211666	IGLV2-14	564.9823713	-4.824659183	0.747604728	-6.453489395	1.09304E-10	3.03615E-09
ENSG00000268027	None	39.51330317	-4.827458005	0.551595019	-8.751815804	2.09947E-18	1.78684E-16
ENSG00000163568	AIM2	83.9674985	-4.82826595	0.448986798	-10.75369248	5.69357E-27	1.65196E-24
ENSG00000162894	FCMR	198.6981986	-4.830900071	0.471395543	-10.24808178	1.20715E-24	2.43845E-22
ENSG00000243238	IGKV2-30	103.6999463	-4.832403396	0.90895455	-5.316441175	1.05816E-07	1.73995E-06
ENSG00000211958	IGHV3-38	9.314232167	-4.837299784	1.184677072	-4.083222256	4.44155E-05	0.000392895
ENSG00000105374	NKG7	142.5940422	-4.838965322	0.603019436	-8.024559469	1.01891E-15	5.95595E-14
ENSG00000169245	CXCL10	61.07740026	-4.84158296	0.516972748	-9.36525761	7.5865E-21	8.9678E-19
ENSG00000124256	ZBP1	284.607843	-4.842291291	0.48002792	-10.0875201	6.27344E-24	1.18475E-21
ENSG00000262406	MMP12	71.79363381	-4.842705886	0.471353499	-10.27404252	9.22559E-25	1.87544E-22
ENSG00000211640	IGLV6-57	1062.404656	-4.845114545	1.38099136	-3.508432192	0.000450756	0.002935986
ENSG00000242766	IGKV1D-17	15.95626528	-4.854390771	1.028464281	-4.720038273	2.358E-06	2.89618E-05
ENSG00000229035	SPRR2C	2.126803802	-4.864832763	1.887485401	-2.577414776	0.009954242	0.038513711
ENSG00000104972	LILRB1	213.0929113	-4.865917342	0.369550539	-13.16712283	1.3567E-39	1.6654E-36
ENSG00000172156	CCL11	9.307999108	-4.871101447	1.310909737	-3.715817579	0.000202548	0.001472767
ENSG00000211923	IGHD3-10	3.774980573	-4.872101575	1.354130577	-3.597955514	0.000320728	0.002190096
ENSG00000100985	MMP9	640.8921545	-4.874009258	0.341118661	-14.28831026	2.58813E-46	1.37671E-42
ENSG00000260078	MPHOSPH10P1	3.768043606	-4.875634834	1.262537843	-3.861773223	0.000112567	0.000887303
ENSG00000232557	None	2.231769294	-4.881835148	1.518167474	-3.21561042	0.001301674	0.007208785
ENSG00000276758	None	2.166353927	-4.888038276	1.911853285	-2.556701559	0.010566983	0.040462608
ENSG00000131142	CCL25	3.880657285	-4.890251895	1.449673448	-3.373347219	0.000742602	0.004495618
ENSG00000188822	CNR2	53.5513914	-4.892312542	0.581837056	-8.408389407	4.15679E-17	2.88997E-15
ENSG00000234663	LINC01934	15.69860845	-4.89488601	0.875284742	-5.592335588	2.24035E-08	4.20854E-07
ENSG00000134061	CD180	226.979762	-4.905489638	0.571584543	-8.582264333	9.30236E-18	7.2237E-16
ENSG00000237604	None	2.197300937	-4.908217039	1.43828338	-3.412552148	0.000643576	0.003997738
ENSG00000165066	NKX6-3	6.499878931	-4.908421624	1.368917095	-3.585623734	0.000336274	0.00228497
ENSG00000179813	FAM216B	12.73832872	-4.90986553	0.836414645	-5.870133381	4.35445E-09	9.17337E-08
ENSG00000211924	IGHD3-9	3.944977232	-4.920616203	1.499059492	-3.282468928	0.001029023	0.005920733
ENSG00000228595	PAICSP2	3.833509474	-4.926624111	1.261245465	-3.906158038	9.37752E-05	0.00075732
ENSG00000253234	IGLV2-5	50.96222558	-4.927632751	0.89796331	-5.487565799	4.0751E-08	7.27817E-07
ENSG00000229106	BTBD6P1	12.86897236	-4.928560054	0.884117911	-5.574550628	2.4817E-08	4.61572E-07
ENSG00000121895	TMEM156	71.9555019	-4.93002764	0.523371402	-9.419749761	4.52164E-21	5.50812E-19
ENSG00000211976	IGHV3-73	141.5919547	-4.934332626	0.717865468	-6.873617477	6.25939E-12	2.123E-10
ENSG00000124102	PI3	1260.72661	-4.937998034	1.266514339	-3.898888376	9.66353E-05	0.000777467
ENSG00000101463	SYNDIG1	52.53559292	-4.940908107	0.727184995	-6.794568284	1.08637E-11	3.54164E-10
ENSG00000159556	ISL2	6.459409818	-4.941948479	1.315130936	-3.757761562	0.00017144	0.001278431
ENSG00000211644	IGLV1-51	1577.953716	-4.942943062	0.780766789	-6.330882838	2.43762E-10	6.28427E-09
ENSG00000241351	IGKV3-11	570.942038	-4.946319768	1.105950322	-4.472461075	7.73245E-06	8.41421E-05
ENSG00000171951	SCG2	9.869676836	-4.947095708	0.959564693	-5.155562461	2.52871E-07	3.79615E-06
ENSG00000211959	IGHV4-39	762.8259459	-4.953141262	1.222214469	-4.052595832	5.06525E-05	0.000440737
ENSG00000211820	TRAV41	2.347957235	-4.955514946	1.415869303	-3.499980496	0.000465292	0.00301712
ENSG00000256482	None	2.385495932	-4.961450803	1.537634721	-3.226677139	0.001252367	0.006982039
ENSG00000260564	None	3.934463689	-4.966782162	1.68691262	-2.944303162	0.003236828	0.015391328
ENSG00000163739	CXCL1	240.2751218	-4.967618521	0.347598411	-14.29125786	2.48088E-46	1.37671E-42
ENSG00000264824	MIR5571	2.405270994	-4.972849498	1.540506807	-3.22806071	0.001246325	0.006956578
ENSG00000245164	LINC00861	187.39145	-4.982264022	0.360141217	-13.83419555	1.585E-43	3.89129E-40
ENSG00000254521	SIGLEC12	10.13256271	-4.992826344	1.192100039	-4.188261204	2.811E-05	0.000263173
ENSG00000167476	JSRP1	112.3458756	-4.999364743	0.615721728	-8.119519764	4.68032E-16	2.84528E-14
ENSG00000211642	IGLV10-54	58.38732666	-5.001435767	0.78075324	-6.405910994	1.49474E-10	4.04632E-09
ENSG00000134594	RAB33A	13.80066041	-5.003480729	0.952975722	-5.250375861	1.51789E-07	2.41621E-06
ENSG00000103522	IL21R	244.5590608	-5.008701249	0.395614533	-12.6605593	9.78001E-37	9.18055E-34
ENSG00000167483	NIBAN3	104.8616261	-5.009209009	0.525163082	-9.538387561	1.4507E-21	1.88214E-19
ENSG00000253209	IGHV3-65	4.032924504	-5.010585644	1.247812887	-4.015494386	5.93213E-05	0.000506636
ENSG00000278862	None	2.359179682	-5.011443363	1.924553224	-2.603951557	0.009215578	0.036320551
ENSG00000237111	IGHJ3P	112.0335556	-5.012119881	0.635471842	-7.887241497	3.08939E-15	1.6712E-13
ENSG00000269404	SPIB	75.53165731	-5.022358502	0.512671648	-9.796442856	1.1662E-22	1.82454E-20
ENSG00000158077	NLRP14	20.7510643	-5.029550784	0.741647277	-6.781594077	1.18857E-11	3.85121E-10
ENSG00000276953	TRBV12-4	2.413423103	-5.031810124	1.379731207	-3.646949565	0.000265372	0.001856964
ENSG00000215572	ESRRAP1	2.439789853	-5.042618626	1.483341028	-3.399500539	0.00067509	0.004156286
ENSG00000265531	FCGR1CP	4.239732335	-5.050439937	1.2306296	-4.103948041	4.06159E-05	0.000364128
ENSG00000060566	CREB3L3	2.439338845	-5.060832663	1.698396274	-2.979771411	0.002884636	0.014032317
ENSG00000224373	IGHV4-59	88.31890514	-5.068936741	0.703705822	-7.203204217	5.88138E-13	2.29474E-11
ENSG00000211921	IGHD5-12	2.462635256	-5.072590367	1.436225891	-3.531888959	0.000412603	0.002717421
ENSG00000259842	IGHV3OR16-16	2.513357328	-5.074767651	1.377309023	-3.684552679	0.000229105	0.001637649
ENSG00000105352	CEACAM4	25.00281824	-5.07507438	0.660980108	-7.678104561	1.6146E-14	7.87851E-13
ENSG00000241794	SPRR2A	411.985429	-5.075143854	1.522765629	-3.33284634	0.000859624	0.005077875
ENSG00000173535	TNFRSF10C	99.33428616	-5.08671321	0.574586903	-8.85281788	8.53369E-19	7.58666E-17
ENSG00000226777	FAM30A	764.3629341	-5.090981548	0.699861761	-7.274267339	3.48306E-13	1.39305E-11
ENSG00000229961	None	18.45667193	-5.09363217	0.861927463	-5.909583333	3.42974E-09	7.33179E-08
ENSG00000148848	ADAM12	2036.301298	-5.10036623	0.295640758	-17.25190487	1.0827E-66	1.72777E-62
ENSG00000186818	LILRB4	413.6333993	-5.105668697	0.49896287	-10.2325624	1.41719E-24	2.84472E-22
ENSG00000169495	HTRA4	39.65839945	-5.107758359	0.728042846	-7.015738686	2.28737E-12	8.17511E-11
ENSG00000276566	IGKV1D-13	83.14939873	-5.116113148	1.839805242	-2.780790614	0.00542267	0.02354693
ENSG00000004468	CD38	333.0398829	-5.12329322	0.598807095	-8.555832527	1.17021E-17	8.97799E-16
ENSG00000119535	CSF3R	972.8425801	-5.141051549	0.418616397	-12.28105632	1.14494E-34	8.49808E-32
ENSG00000258869	LINC02312	11.13584943	-5.141592202	1.058072339	-4.859395725	1.17745E-06	1.54648E-05
ENSG00000258878	None	4.565556482	-5.147074305	1.240330902	-4.149758985	3.32826E-05	0.000305243
ENSG00000261435	None	4.474119644	-5.152358672	1.243124183	-4.144685415	3.40281E-05	0.000311633
ENSG00000244437	IGKV3-15	975.1896175	-5.159312716	0.795755806	-6.483537631	8.95965E-11	2.52464E-09
ENSG00000211679	IGLC3	7110.198538	-5.161605394	0.728625078	-7.084034775	1.40017E-12	5.16621E-11
ENSG00000105251	SHD	11.18540687	-5.164035055	1.133881443	-4.554298942	5.25606E-06	5.95289E-05
ENSG00000133063	CHIT1	116.1149834	-5.164685511	0.69951447	-7.383243282	1.54479E-13	6.45336E-12
ENSG00000271216	LINC01050	7.624219638	-5.166399811	1.15116123	-4.487989757	7.18984E-06	7.8856E-05
ENSG00000243466	IGKV1-5	3511.009874	-5.167211476	1.17232403	-4.407664898	1.04491E-05	0.00010963
ENSG00000253460	IGKV2OR22-3	2.750764476	-5.169533287	1.518719517	-3.403876245	0.000664368	0.004102144
ENSG00000110777	POU2AF1	680.7923668	-5.180116845	0.518636412	-9.987954427	1.72096E-23	2.98512E-21
ENSG00000211937	IGHV2-5	811.0344856	-5.185655209	0.806218393	-6.432072571	1.25876E-10	3.45141E-09
ENSG00000211947	IGHV3-21	815.5766909	-5.185913822	0.770853327	-6.727497488	1.72606E-11	5.40617E-10
ENSG00000188056	TREML4	7.582795595	-5.190965923	1.188185813	-4.368816615	1.24922E-05	0.000128571
ENSG00000211952	IGHV4-28	104.5377415	-5.195688124	0.764017668	-6.800481645	1.0427E-11	3.42023E-10
ENSG00000276557	TRBV18	7.786677735	-5.19671911	1.188675753	-4.371855906	1.23195E-05	0.000126917
ENSG00000279715	None	2.684898101	-5.19785816	1.697432181	-3.062189004	0.002197247	0.011170329
ENSG00000275302	CCL4	61.77940646	-5.201905501	0.50179905	-10.36651125	3.52147E-25	7.80495E-23
ENSG00000105205	CLC	4.827229529	-5.211806528	1.460381234	-3.568798618	0.000358622	0.002415231
ENSG00000237547	IGHJ2P	4.847489795	-5.248102793	1.313011637	-3.996996405	6.41513E-05	0.000542659
ENSG00000236525	None	8.139693472	-5.261999329	1.227668156	-4.286174	1.81777E-05	0.000179061
ENSG00000183242	WT1-AS	4.908585114	-5.265376934	1.275091371	-4.129411473	3.63693E-05	0.000330513
ENSG00000188404	SELL	445.8888106	-5.268961248	0.419726368	-12.55332438	3.81165E-36	3.20138E-33
ENSG00000182183	SHISAL2A	48.56795323	-5.269344063	0.57118224	-9.225328968	2.82692E-20	3.14369E-18
ENSG00000270550	IGHV3-30	574.9045098	-5.273409146	1.067265907	-4.941045254	7.77049E-07	1.05533E-05
ENSG00000211653	IGLV1-40	876.8036014	-5.277965116	0.782149825	-6.748023139	1.49873E-11	4.75955E-10
ENSG00000241244	IGKV1D-16	8.311220252	-5.278203147	1.376009858	-3.835875969	0.000125118	0.000969707
ENSG00000271680	None	4.956740768	-5.285666979	1.208187755	-4.374872166	1.21504E-05	0.000125296
ENSG00000177455	CD19	122.3917084	-5.288857481	0.513649884	-10.29661964	7.29809E-25	1.53241E-22
ENSG00000211943	IGHV3-15	571.2022159	-5.289234723	0.761941402	-6.941786743	3.87171E-12	1.35197E-10
ENSG00000187116	LILRA5	45.87032504	-5.295892833	0.734098027	-7.214149385	5.42722E-13	2.12013E-11
ENSG00000231163	CSMD2-AS1	4.909089036	-5.296255957	1.262769552	-4.194158744	2.73886E-05	0.000257174
ENSG00000234184	LINC01781	12.08889365	-5.299097913	1.384525086	-3.827375875	0.000129517	0.001000158
ENSG00000237702	TRBV3-1	8.292678592	-5.303795459	1.401627773	-3.78402566	0.000154312	0.001164858
ENSG00000236170	IGHD1-1	2.97196841	-5.307577192	1.585874005	-3.34678365	0.00081755	0.004864452
ENSG00000231331	None	2.913144731	-5.311815454	1.644476555	-3.230094972	0.001237491	0.006915735
ENSG00000270864	IGHV3OR16-6	2.950683428	-5.322632859	1.44047996	-3.69504124	0.000219851	0.001582492
ENSG00000227108	IGHD1-14	3.007997188	-5.331852401	1.493309445	-3.570493992	0.000356309	0.002403201
ENSG00000269553	None	5.017626377	-5.334387133	1.234164241	-4.322266808	1.54434E-05	0.000155436
ENSG00000163464	CXCR1	117.4612199	-5.338177494	0.666921028	-8.004212298	1.20234E-15	6.90177E-14
ENSG00000211859	TRAJ30	3.127204967	-5.350403385	1.57643521	-3.393988761	0.000688825	0.004225359
ENSG00000125726	CD70	17.15911554	-5.352865142	1.000725018	-5.34898703	8.84479E-08	1.47487E-06
ENSG00000211967	IGHV3-53	92.67429159	-5.355378012	0.71257491	-7.515529855	5.66809E-14	2.55152E-12
ENSG00000173391	OLR1	37.81851491	-5.355936912	0.875883616	-6.114895652	9.66202E-10	2.25749E-08
ENSG00000184106	TREML3P	3.027321243	-5.368030237	1.351472875	-3.971985186	7.12762E-05	0.000595822
ENSG00000254046	IGHV1-17	3.035924359	-5.37275971	1.601891234	-3.354010307	0.000796494	0.004756905
ENSG00000176256	HMGB4	3.141948762	-5.374669256	1.340658487	-4.00897716	6.09823E-05	0.000519016
